index,score,threshold,prediction,attack
1375,89388.9296875,45.028438568115234,1,1
1376,89739.0234375,45.028438568115234,1,1
1377,92267.875,45.028438568115234,1,1
1378,91671.515625,45.028438568115234,1,0
1379,93233.1484375,45.028438568115234,1,0
1380,91213.046875,45.028438568115234,1,0
1381,93463.8359375,45.028438568115234,1,0
1382,91476.8359375,45.028438568115234,1,0
1383,90142.1640625,45.028438568115234,1,0
1384,93574.15625,45.028438568115234,1,0
1385,95259.53125,45.028438568115234,1,0
1386,99177.28125,45.028438568115234,1,0
1387,97508.734375,45.028438568115234,1,1
1388,97754.515625,45.028438568115234,1,1
1389,99653.5859375,45.028438568115234,1,1
1390,99466.6953125,45.028438568115234,1,1
1391,103357.9609375,45.028438568115234,1,0
1392,109700.2109375,45.028438568115234,1,0
1393,112248.8515625,45.028438568115234,1,0
1394,117316.6171875,45.028438568115234,1,0
1395,114546.6875,45.028438568115234,1,0
1396,117228.1953125,45.028438568115234,1,0
1397,114618.8828125,45.028438568115234,1,0
1398,113770.0859375,45.028438568115234,1,0
1399,115226.4296875,45.028438568115234,1,0
1400,112447.2578125,45.028438568115234,1,1
1401,115191.5546875,45.028438568115234,1,1
1402,116413.640625,45.028438568115234,1,1
1403,112947.4140625,45.028438568115234,1,1
1404,112558.7109375,45.028438568115234,1,1
1405,115370.171875,45.028438568115234,1,1
1406,113169.671875,45.028438568115234,1,1
1407,93614.2265625,45.028438568115234,1,0
1408,102726.0703125,45.028438568115234,1,0
1409,104588.8046875,45.028438568115234,1,0
1410,107461.9140625,45.028438568115234,1,0
1411,104934.1953125,45.028438568115234,1,0
1412,108480.3984375,45.028438568115234,1,0
1413,109929.765625,45.028438568115234,1,0
1414,110471.7734375,45.028438568115234,1,0
1415,112468.3515625,45.028438568115234,1,0
1416,113081.90625,45.028438568115234,1,1
1417,113500.9453125,45.028438568115234,1,1
1418,128561.46875,45.028438568115234,1,1
1419,131640.453125,45.028438568115234,1,1
1420,131618.875,45.028438568115234,1,1
1421,136927.546875,45.028438568115234,1,1
1422,139945.84375,45.028438568115234,1,0
1423,141336.8125,45.028438568115234,1,0
1424,128762.4765625,45.028438568115234,1,0
1425,126947.4375,45.028438568115234,1,0
1426,123654.8046875,45.028438568115234,1,0
1427,117353.4375,45.028438568115234,1,0
1428,126588.421875,45.028438568115234,1,0
1429,128866.625,45.028438568115234,1,0
1430,130069.5703125,45.028438568115234,1,0
1431,134733.21875,45.028438568115234,1,1
1432,138998.90625,45.028438568115234,1,1
1433,142839.546875,45.028438568115234,1,1
1434,141299.015625,45.028438568115234,1,1
1435,145993.0,45.028438568115234,1,1
1436,142154.125,45.028438568115234,1,1
1437,131071.9921875,45.028438568115234,1,0
1438,138120.90625,45.028438568115234,1,0
1439,138531.1875,45.028438568115234,1,0
1440,140876.40625,45.028438568115234,1,0
1441,146297.5,45.028438568115234,1,0
1442,148330.90625,45.028438568115234,1,0
1443,148773.953125,45.028438568115234,1,0
1444,149454.671875,45.028438568115234,1,0
1445,148721.0625,45.028438568115234,1,0
1446,147300.578125,45.028438568115234,1,0
1447,138275.03125,45.028438568115234,1,1
1448,142881.578125,45.028438568115234,1,1
1449,146080.109375,45.028438568115234,1,1
1450,148093.234375,45.028438568115234,1,1
1451,148813.703125,45.028438568115234,1,1
1452,144494.796875,45.028438568115234,1,1
1453,146103.3125,45.028438568115234,1,0
1454,149327.328125,45.028438568115234,1,0
1455,146657.984375,45.028438568115234,1,0
1456,153468.09375,45.028438568115234,1,0
1457,150190.71875,45.028438568115234,1,0
1458,152616.703125,45.028438568115234,1,0
1459,152889.90625,45.028438568115234,1,0
1460,150973.3125,45.028438568115234,1,0
1461,157387.109375,45.028438568115234,1,0
1462,153123.359375,45.028438568115234,1,1
1463,154133.5625,45.028438568115234,1,1
1464,158390.015625,45.028438568115234,1,1
1465,158901.046875,45.028438568115234,1,1
1466,158679.265625,45.028438568115234,1,1
1467,159285.046875,45.028438568115234,1,1
1468,159387.5625,45.028438568115234,1,0
1469,160910.59375,45.028438568115234,1,0
1470,158123.46875,45.028438568115234,1,0
1471,161210.390625,45.028438568115234,1,0
1472,164682.78125,45.028438568115234,1,0
1473,166087.046875,45.028438568115234,1,0
1474,166978.34375,45.028438568115234,1,0
1475,167579.25,45.028438568115234,1,0
1476,169348.859375,45.028438568115234,1,0
1477,169562.03125,45.028438568115234,1,1
1478,658791.375,45.028438568115234,1,0
1479,177112.578125,45.028438568115234,1,0
1480,182301.203125,45.028438568115234,1,0
1481,179525.265625,45.028438568115234,1,0
1482,180535.640625,45.028438568115234,1,0
1483,182232.734375,45.028438568115234,1,0
1484,180142.078125,45.028438568115234,1,0
1485,181660.0625,45.028438568115234,1,0
1486,181771.515625,45.028438568115234,1,1
1487,183904.359375,45.028438568115234,1,0
1488,1814486.625,45.028438568115234,1,0
1489,130478.59375,45.028438568115234,1,0
1490,130307.8203125,45.028438568115234,1,0
1491,130096.59375,45.028438568115234,1,0
1492,130130.515625,45.028438568115234,1,0
1493,130098.28125,45.028438568115234,1,0
1494,129162.140625,45.028438568115234,1,0
1495,126738.25,45.028438568115234,1,0
1496,127613.078125,45.028438568115234,1,1
1497,129048.6796875,45.028438568115234,1,0
1498,1067368.25,45.028438568115234,1,0
1499,39241.09765625,45.028438568115234,1,0
1500,31117.412109375,45.028438568115234,1,0
1501,31842.09375,45.028438568115234,1,0
1502,27622.0703125,45.028438568115234,1,0
1503,18933.3984375,45.028438568115234,1,0
1504,18933.3125,45.028438568115234,1,0
1505,18933.216796875,45.028438568115234,1,0
1506,18931.3046875,45.028438568115234,1,0
1507,18930.34765625,45.028438568115234,1,1
1508,18929.08984375,45.028438568115234,1,1
1509,18928.73046875,45.028438568115234,1,1
1510,18925.26171875,45.028438568115234,1,1
1511,18926.611328125,45.028438568115234,1,0
1512,18926.748046875,45.028438568115234,1,0
1513,18927.056640625,45.028438568115234,1,0
1514,18922.60546875,45.028438568115234,1,0
1515,18921.15625,45.028438568115234,1,0
1516,18919.78125,45.028438568115234,1,0
1517,18916.826171875,45.028438568115234,1,0
1518,18917.541015625,45.028438568115234,1,0
1519,18916.466796875,45.028438568115234,1,1
1520,18914.287109375,45.028438568115234,1,1
1521,18910.236328125,45.028438568115234,1,1
1522,18908.056640625,45.028438568115234,1,1
1523,18907.193359375,45.028438568115234,1,1
1524,18907.18359375,45.028438568115234,1,0
1525,18908.0,45.028438568115234,1,0
1526,18906.3671875,45.028438568115234,1,0
1527,18905.236328125,45.028438568115234,1,0
1528,18902.935546875,45.028438568115234,1,0
1529,18875.83203125,45.028438568115234,1,0
1530,18871.91796875,45.028438568115234,1,0
1531,18873.759765625,45.028438568115234,1,0
1532,18873.095703125,45.028438568115234,1,1
1533,18872.3046875,45.028438568115234,1,1
1534,18871.16796875,45.028438568115234,1,1
1535,18870.595703125,45.028438568115234,1,1
1536,18870.443359375,45.028438568115234,1,1
1537,18871.376953125,45.028438568115234,1,1
1538,18871.619140625,45.028438568115234,1,1
1539,18870.478515625,45.028438568115234,1,1
1540,18869.759765625,45.028438568115234,1,0
1541,18869.53515625,45.028438568115234,1,0
1542,18870.07421875,45.028438568115234,1,0
1543,18868.962890625,45.028438568115234,1,0
1544,18868.546875,45.028438568115234,1,0
1545,18866.138671875,45.028438568115234,1,0
1546,18864.8671875,45.028438568115234,1,0
1547,18863.888671875,45.028438568115234,1,0
1548,18864.658203125,45.028438568115234,1,0
1549,18865.064453125,45.028438568115234,1,1
1550,18864.486328125,45.028438568115234,1,1
1551,18856.4453125,45.028438568115234,1,1
1552,18851.40625,45.028438568115234,1,1
1553,18849.37890625,45.028438568115234,1,1
1554,18849.455078125,45.028438568115234,1,1
1555,18848.689453125,45.028438568115234,1,1
1556,18848.345703125,45.028438568115234,1,0
1557,18855.087890625,45.028438568115234,1,0
1558,18857.576171875,45.028438568115234,1,0
1559,18861.01953125,45.028438568115234,1,0
1560,18859.78125,45.028438568115234,1,0
1561,19491.513671875,45.028438568115234,1,0
1562,19762.72265625,45.028438568115234,1,0
1563,19972.876953125,45.028438568115234,1,0
1564,20102.9765625,45.028438568115234,1,1
1565,20007.580078125,45.028438568115234,1,1
1566,20005.890625,45.028438568115234,1,1
1567,20005.095703125,45.028438568115234,1,1
1568,20004.583984375,45.028438568115234,1,1
1569,20005.435546875,45.028438568115234,1,1
1570,20003.548828125,45.028438568115234,1,1
1571,20002.46484375,45.028438568115234,1,1
1572,8510.6630859375,45.028438568115234,1,1
1573,8510.6572265625,45.028438568115234,1,0
1574,8510.861328125,45.028438568115234,1,0
1575,8511.044921875,45.028438568115234,1,0
1576,8510.9697265625,45.028438568115234,1,0
1577,8510.8876953125,45.028438568115234,1,0
1578,8510.2783203125,45.028438568115234,1,0
1579,8510.41015625,45.028438568115234,1,0
1580,8510.5419921875,45.028438568115234,1,0
1581,8510.044921875,45.028438568115234,1,0
1582,8509.9228515625,45.028438568115234,1,1
1583,8874.5078125,45.028438568115234,1,1
1584,10021.59375,45.028438568115234,1,1
1585,10626.185546875,45.028438568115234,1,1
1586,10950.7353515625,45.028438568115234,1,1
1587,10973.7021484375,45.028438568115234,1,1
1588,11083.4892578125,45.028438568115234,1,1
1589,11083.462890625,45.028438568115234,1,0
1590,11082.9892578125,45.028438568115234,1,0
1591,11082.6630859375,45.028438568115234,1,0
1592,11081.9814453125,45.028438568115234,1,0
1593,11081.96875,45.028438568115234,1,0
1594,11081.9921875,45.028438568115234,1,0
1595,11082.03125,45.028438568115234,1,0
1596,11082.3671875,45.028438568115234,1,0
1597,11082.6533203125,45.028438568115234,1,1
1598,11082.74609375,45.028438568115234,1,1
1599,11082.9296875,45.028438568115234,1,1
1600,11083.150390625,45.028438568115234,1,1
1601,11083.216796875,45.028438568115234,1,1
1602,11082.97265625,45.028438568115234,1,1
1603,11082.5087890625,45.028438568115234,1,1
1604,11082.53515625,45.028438568115234,1,0
1605,11082.1171875,45.028438568115234,1,0
1606,11081.2646484375,45.028438568115234,1,0
1607,11080.77734375,45.028438568115234,1,0
1608,11080.35546875,45.028438568115234,1,0
1609,11080.2861328125,45.028438568115234,1,0
1610,11079.6376953125,45.028438568115234,1,0
1611,11079.380859375,45.028438568115234,1,0
1612,11078.80859375,45.028438568115234,1,0
1613,11078.501953125,45.028438568115234,1,0
1614,11078.3408203125,45.028438568115234,1,0
1615,11078.8046875,45.028438568115234,1,0
1616,11078.462890625,45.028438568115234,1,0
1617,11078.30078125,45.028438568115234,1,0
1618,11077.8466796875,45.028438568115234,1,0
1619,11078.1435546875,45.028438568115234,1,0
1620,11078.30078125,45.028438568115234,1,0
1621,11078.44921875,45.028438568115234,1,0
1622,11078.041015625,45.028438568115234,1,0
1623,11077.4287109375,45.028438568115234,1,0
1624,11076.9970703125,45.028438568115234,1,0
1625,11077.056640625,45.028438568115234,1,0
1626,11076.951171875,45.028438568115234,1,0
1627,11076.912109375,45.028438568115234,1,0
1628,11076.9248046875,45.028438568115234,1,0
1629,11076.6220703125,45.028438568115234,1,0
1630,11076.6650390625,45.028438568115234,1,0
1631,11076.6552734375,45.028438568115234,1,0
1632,11076.7998046875,45.028438568115234,1,0
1633,11076.62890625,45.028438568115234,1,0
1634,11076.4248046875,45.028438568115234,1,0
1635,11076.1611328125,45.028438568115234,1,0
1636,11076.3486328125,45.028438568115234,1,0
1637,11076.5,45.028438568115234,1,0
1638,11076.2998046875,45.028438568115234,1,0
1639,11075.904296875,45.028438568115234,1,0
1640,11075.4765625,45.028438568115234,1,0
1641,11075.7724609375,45.028438568115234,1,0
1642,11075.6904296875,45.028438568115234,1,0
1643,11075.7626953125,45.028438568115234,1,0
1644,11075.5322265625,45.028438568115234,1,0
1645,11075.486328125,45.028438568115234,1,0
1646,11075.634765625,45.028438568115234,1,0
1647,11075.70703125,45.028438568115234,1,0
1648,11075.6474609375,45.028438568115234,1,0
1649,11075.578125,45.028438568115234,1,0
1650,11075.2001953125,45.028438568115234,1,0
1651,11075.2333984375,45.028438568115234,1,0
1652,11075.2197265625,45.028438568115234,1,0
