timestamp,frontend_cpu,frontend_mem,frontend_net_rx,frontend_net_tx,cartservice_cpu,cartservice_mem,cartservice_net_rx,cartservice_net_tx,checkoutservice_cpu,checkoutservice_mem,checkoutservice_net_rx,checkoutservice_net_tx,productcatalogservice_cpu,productcatalogservice_mem,productcatalogservice_net_rx,productcatalogservice_net_tx,recommendationservice_cpu,recommendationservice_mem,recommendationservice_net_rx,recommendationservice_net_tx,paymentservice_cpu,paymentservice_mem,paymentservice_net_rx,paymentservice_net_tx,currencyservice_cpu,currencyservice_mem,currencyservice_net_rx,currencyservice_net_tx,shippingservice_cpu,shippingservice_mem,shippingservice_net_rx,shippingservice_net_tx,emailservice_cpu,emailservice_mem,emailservice_net_rx,emailservice_net_tx,adservice_cpu,adservice_mem,adservice_net_rx,adservice_net_tx,redis-cart_cpu,redis-cart_mem,redis-cart_net_rx,redis-cart_net_tx
2026-06-05 13:54:00,0.022732861582238938,19202048,,,0.00922701225894587,55504896,,,0.002105606504679959,13533184,,,0.012921093899407156,28049408,,,0.009742725307615392,48259072,,,0.0008473057644110385,78192640,,,0.010747665534804773,83513344,,,0.0015087447151504447,11685888,,,0.002727311196998368,45092864,,,0.004321124714671135,95834112,,,0.0038027927230095907,6426624,,
2026-06-05 13:54:30,0.019870894950159305,19030016,,,0.006992891896762468,55533568,,,0.001134942534251528,13258752,,,0.009523292477655822,27938816,,,0.007533234931158661,48254976,,,0.0011390267742491904,77930496,,,0.010238192340557813,84377600,,,0.0019895918926321502,11673600,,,0.002707402440964529,45092864,,,0.0032832694168666884,95596544,,,0.003274972441775885,6426624,,
2026-06-05 13:55:00,0.019595034799212888,19062784,,,0.006806100733339418,56836096,,,0.0019189555716850634,13262848,,,0.011579222611403,15036416,,,0.008491397218208232,48259072,,,0.0010795410032489274,78536704,,,0.011799340946823307,84238336,,,0.0018566158928243757,11710464,,,0.0027759550686759825,45092864,,,0.0029240390453369614,95600640,,,0.002742250393005096,6426624,,
2026-06-05 13:55:30,0.024018639907205423,19333120,,,0.009883652852714959,56549376,,,0.0021800374590292076,13373440,,,0.012568522041187658,15015936,,,0.009082624417365395,48271360,,,0.0008429946312377683,78573568,,,0.014411157024793595,84594688,,,0.0017361953525009653,11706368,,,0.0028221591442244495,44859392,,,0.0035840612357482585,95715328,,,0.0035393027880018745,6434816,,
2026-06-05 13:56:00,0.02480910733507573,19001344,,,0.007289799679213569,56528896,,,0.0006504121603103364,13373440,,,0.012477518334661186,14901248,,,0.008868940352967501,48287744,,,0.0007269935636024222,78950400,,,0.012755127047594574,85155840,,,0.0011989947072006848,11804672,,,0.001517321049193342,44855296,,,0.0032272036886358607,95981568,,,0.0036342536407767065,6430720,,
2026-06-05 13:56:30,0.023570621682377786,19349504,,,0.007536591006707005,56455168,,,0.0008778283181712143,13377536,,,0.011125962138547947,16187392,,,0.008156972755781849,48291840,,,0.0007870587502853585,78626816,,,0.012295799843168032,85553152,,,0.001422120580256009,11837440,,,0.002310555580071474,44855296,,,0.002439299999999989,95981568,,,0.003188271152662569,6430720,,
2026-06-05 13:57:00,0.02187499999999936,19140608,,,0.006697680225168017,56582144,,,0.0015616706414725164,13377536,,,0.010364269952188313,14942208,,,0.008168229177541503,48295936,,,0.0006751319788834022,79024128,,,0.014552589890067719,86302720,,,0.0014917357837579666,11837440,,,0.0024530857207564734,44855296,,,0.003463947527478877,95715328,,,0.0035323027626222854,6692864,,
2026-06-05 13:57:30,0.01309704153945798,19886080,,,0.0050962750580542115,56619008,,,0.0010546172839505873,13389824,,,0.008515429432630627,14946304,,,0.006526885341595252,48300032,,,0.0005206916048076736,79462400,,,0.01142803887073828,86343680,,,0.00116597079502432,11837440,,,0.001659915748477736,44855296,,,0.004936124727374907,95764480,,,0.0026494055673689926,6430720,,
2026-06-05 13:58:00,0.018224426050288126,18976768,,,0.0061646117380997996,56598528,,,0.0007977136605949104,13393920,,,0.00908769019291843,14950400,,,0.00628580037664784,48291840,,,0.0007719541603533961,79048704,,,0.010491142333537005,86646784,,,0.0013238285543011525,11870208,,,0.0020722793342745622,44859392,,,0.0031943043216383546,95764480,,,0.0030039755785886617,6430720,,
2026-06-05 13:58:30,0.021211097817008258,18956288,,,0.007709308620054903,56631296,,,0.0020880595116988462,13406208,,,0.010104658399625642,14954496,,,0.00768176907339699,48295936,,,0.0009719361621825842,79409152,,,0.011467432726707113,86499328,,,0.0016682341225934614,11632640,,,0.0024451886444635325,44855296,,,0.0034439748852933896,95686656,,,0.003155458273082072,6692864,,
2026-06-05 13:59:00,0.02453146188454539,18870272,,,0.008089338630726405,56602624,,,0.0016365101085900934,13402112,,,0.010818724444235575,15187968,,,0.008881839896566048,48291840,,,0.0008428203066515076,79286272,,,0.011843594607063948,86765568,,,0.0008374209480925999,11632640,,,0.0027439477962628834,44859392,,,0.003515396881277206,95801344,,,0.003498733155452015,6430720,,
2026-06-05 13:59:30,0.023642842413493816,19021824,,,0.007349659466384822,56594432,,,0.0015227910082350026,13205504,,,0.011138805804807798,14991360,,,0.00821794795686164,48291840,,,0.0007774503149025601,79364096,,,0.01202855666397038,86745088,,,0.0018954961980892978,11636736,,,0.001986519464501062,44855296,,,0.0033397544853633887,95776768,,,0.003569583931133448,6701056,,
2026-06-05 14:00:00,0.02281610022178305,19374080,,,0.009574663111280258,56561664,,,0.0018084423279966914,13148160,,,0.009998169491525426,15110144,,,0.007824758613680309,48291840,,,0.0006074732980553502,79769600,,,0.013477218728162023,87011328,,,0.0015705085865257305,11636736,,,0.002652793666773393,44855296,,,0.0030680328255436825,95768576,,,0.003426322547508948,6696960,,
2026-06-05 14:00:30,0.024792605140431793,19267584,,,0.008103229719080902,56561664,,,0.0013729216615013075,13148160,,,0.006222375000000002,14979072,,,0.007864119002303977,48295936,,,0.0009876163809784122,80687104,,,0.01362694691347935,87379968,,,0.0014635954461212181,11640832,,,0.002298206180551193,44855296,,,0.003940719399336514,95645696,,,0.003448979591836689,6434816,,
2026-06-05 14:01:00,0.023553987518423813,19292160,,,0.008869314921776363,56590336,,,0.0010739480609234077,13271040,,,0.009260699243861302,15360000,,,0.008363216102632182,48291840,,,0.0010041364531160179,79962112,,,0.010815090735434432,87506944,,,0.001335197949393099,11644928,,,0.00237107450910463,44855296,,,0.0040379021814920014,95801344,,,0.0029754918147684045,6434816,,
2026-06-05 14:01:30,0.025821562882630524,18837504,,,0.009495855629000134,56696832,,,0.0012355973464980203,13271040,,,0.01320514607893388,15003648,,,0.008981218640791796,48291840,,,0.0007863827040980829,80449536,,,0.011983016963243087,87384064,,,0.001566525776878188,11653120,,,0.0026073269171065644,44855296,,,0.003786365025985919,95801344,,,0.003719209475403743,6692864,,
2026-06-05 14:02:00,0.027555095400088863,18931712,,,0.008069270689645185,56713216,,,0.001732824856639541,13312000,,,0.011876353048387446,15491072,,,0.008624132362523733,48291840,,,0.0006752806284326341,80224256,,,0.01509906262853664,87879680,,,0.0022226944203526658,11689984,,,0.002770261664929875,44855296,,,0.003593179726702862,95690752,,,0.003469690088453463,6430720,,
2026-06-05 14:02:30,0.01941910667312362,19464192,,,0.009510401534081177,56795136,,,0.001562687503101752,13312000,,,0.012146803318692055,15097856,,,0.008967152799326115,48291840,,,0.0009677579365079545,80715776,,,0.008436368839551515,87838720,,,0.0022215332386461856,11804672,,,0.0029140278752632105,44855296,,,0.002882482529083436,95690752,,,0.0036796129501079767,6692864,,
2026-06-05 14:03:00,0.023229761581945386,18972672,,,0.008751709466646641,57262080,,,0.001982437283690542,13324288,,,0.01180243893187682,14962688,,,0.008516307991030958,48300032,,,0.0008976533590751435,81256448,,,0.011454321224933754,87732224,,,0.0017405269718754782,11792384,,,0.0024812877921228872,44855296,,,0.004065730891545182,95703040,,,0.0035724665246499175,6430720,,
